Category ID	Category Name	Number	Name	Alternate Item Number	Weight (in Grams)	Dimensions
736	Brick, Round, Decorated	68325pb01	Brick, Round 4 x 4 with Recessed Center and Hole with Black Lines and Number 1, 2, 3, 4, 5, 6 Pattern (Sticker) - Set 910016		2.81	4 x 4 x 1
812	Tile, Round, Decorated	14769pb510	Tile, Round 2 x 2 with Bottom Stud Holder with White Spots Pattern (Sticker) - Set 910016		0.33	2 x 2 x 0
39	Tile, Decorated	69729pb026	Tile 2 x 6 with 'WANTED' on Tan Paper with Folded Corner Pattern (Sticker) - Set 910016		1.35	2 x 6 x 0
39	Tile, Decorated	69729pb027	Tile 2 x 6 with 'SHERIFF OF STUD CITY WILD BRICK HICCUP' on Tan Paper with Folded Corner Pattern (Sticker) - Set 910016		1.35	2 x 6 x 0
39	Tile, Decorated	10202pb035	Tile 6 x 6 with Bottom Tubes with 'BROKEN OR BUILT', 'BILLY THE BRICK', Minifigure Head and '1000$ REWARD' on Tan Paper Pattern (Sticker) - Set 910016		4	6 x 6 x 0
847	Minifigure, Hair	82059pb01	Minifigure, Hair and Sideburns, Swept Back and Spiked with 6 Nougat Ears Pattern		1	? x ? x ?
847	Minifigure, Hair	53094pb03	Minifigure, Hair and Sideburns, Swept Back with Molded Red Ears Pattern	100924pb03	0.75	? x ? x ?
847	Minifigure, Hair	80831pb01	Minifigure, Hair Female Bangs and Flipped Ends, Bun on Top with Medium Azure Crescent Moon Pattern		0.95	? x ? x ?
582	Stickered Assembly	BA317pb01	Stickered Assembly 12 x 4 x 2 2/3 with Shell Logo on End and Red 'Shell' and Shell Logo Pattern on Both Sides (Stickers) - Set 671-1		26.22	12 x 4 x 2.66
147	Animal, Land	93088pb13	Dog, Friends Style, Puppy, Standing with Black Nose and Mouth, Dark Bluish Gray Muzzle and Spots on Face Pattern		1.65	? x ? x ?
147	Animal, Land	93088pb14	Dog, Friends Style, Puppy, Standing with Medium Azure Eyes without Outline, Black Nose and Mouth, White Blaze and Muzzle Pattern	34010pb14	1.65	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb1335	Hips and Legs with White Waistband, Pockets, Earbud with Dark Turquoise Wire Pattern		1.18	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb1336	Hips and Legs with Dark Red, Gold, and Dark Turquoise Armor, Knee Pads, Gold Boot Tips Pattern		1.18	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb1337	Hips and Legs with Gold and Lavender Pointed Scales Pattern		1.18	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb1338	Hips and Legs with Red and Gold Armor and Yellow Straps Pattern		1.18	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb1339	Hips and Legs with White and Gold Skirt, Boots with Orange and Gold Clasps, Medium Azure Boot Tips Pattern		1.18	? x ? x ?
775	Slope, Curved, Decorated	24309pb035	Slope, Curved 3 x 2 with Gold Jet and Blue Arrows and Border Pattern (Sticker) - Set 70668		1.21	3 x 2 x 1
778	Tile, Modified, Decorated	22385pb237	Tile, Modified 2 x 3 Pentagonal with Black and Dark Bluish Gray Eyes, Dark Blue Zigzag Mouth Pattern (Super Mario Freezie Face)		0.6	2 x 3 x 0
118	Brick, Decorated	3004pb256	Brick 1 x 2 with Large Black and White Eyes Pattern (Super Mario Para-Biddybud)		0.83	1 x 2 x 1
1097	Minifigure, Torso Assembly, Decor.	973pb4633c01	Torso Hoodie with Red Hood, White Drawstrings, Yellow Pouch with Strap, Zipper, and Red Face Pattern / White Arms / Yellow Hands		1.3	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb4634c01	Torso Chef Jacket with Red and Gold Striped Belt, Dark Tan Splotches, and Pigsy Logo Pattern / White Arms / Bright Pink Hands		1.3	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb4635c01	Torso Jacket with Bright Light Blue Purse, Gold 'D' Necklace, Dragon Head, and 2 White Horses Pattern / Bright Green Arms / Yellow Hands		1.3	? x ? x ?
33	Slope, Decorated	85984pb358	Slope 30 1 x 2 x 2/3 with 2 Dark Red Circles Pattern (Super Mario Para-Biddybud Spots)		0.34	1 x 2 x 0.67
1097	Minifigure, Torso Assembly, Decor.	973pb4636c01	Torso Armor Dark Red and Gold Plates, Chinese Logogram '天' (Sky) Pattern / Bright Light Orange Arms with Armor Pattern / Yellow Hands		1.3	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb4637c01	Torso Robe with Gold and Dark Turquoise Collar, Lavender Pointed Scales, Knot on Back Pattern / Yellow Arms / Yellow Hands		1.3	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb4638c01	Torso Red, Gold, and Silver Armor, Buckles, and Straps, and Monkey Head Pattern / Black Arms / Nougat Hands		1.3	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb4639c01	Torso Red Smoke, Black and Silver Collar and Strap, Black and Red Monkey Head with White Pointed Teeth Pattern / Red Arms / Red Hands		1.3	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb4640c01	Torso Female Crop Top with Gold Trim, Medium Azure and Orange Crescent Moon Symbol, Bunny Head, and Pouch Pattern / Yellow Arms / Yellow Hands		1.3	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb4641c01	Torso Spacesuit Dark Turquoise Straps and Belt, Planet with White Cloud Symbol Pattern / White Arms / Dark Turquoise Hands		1.3	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb4642c01	Torso Spacesuit with Gold Trim, Medium Azure and Orange Wires Pattern / White Arms / White Hands		1.3	? x ? x ?
150	Minifigure, Torso	973pb4642	Torso Spacesuit with Gold Trim, Medium Azure and Orange Wires Pattern		0.83	? x ? x ?
150	Minifigure, Torso	973pb4636	Torso Armor Dark Red and Gold Plates, Chinese Logogram '天' (Sky) Pattern		0.83	? x ? x ?
150	Minifigure, Torso	973pb4634	Torso Chef Jacket with Red and Gold Striped Belt, Dark Tan Splotches, and Pigsy Logo Pattern		0.83	? x ? x ?
150	Minifigure, Torso	973pb4640	Torso Female Crop Top with Gold Trim, Medium Azure and Orange Crescent Moon Symbol, Bunny Head, and Pouch Pattern		0.83	? x ? x ?
150	Minifigure, Torso	973pb4633	Torso Hoodie with Red Hood, White Drawstrings, Yellow Pouch with Strap, Zipper, and Red Face Pattern		0.83	? x ? x ?
150	Minifigure, Torso	973pb4635	Torso Jacket with Bright Light Blue Purse, Gold 'D' Necklace, Dragon Head, and 2 White Horses Pattern		0.83	? x ? x ?
150	Minifigure, Torso	973pb4639	Torso Red Smoke, Black and Silver Collar and Strap, Black and Red Monkey Head with White Pointed Teeth Pattern		0.83	? x ? x ?
150	Minifigure, Torso	973pb4638	Torso Red, Gold, and Silver Armor, Buckles, and Straps, and Monkey Head Pattern		0.83	? x ? x ?
150	Minifigure, Torso	973pb4641	Torso Spacesuit Dark Turquoise Straps and Belt, Planet with White Cloud Symbol Pattern		0.83	? x ? x ?
150	Minifigure, Torso	973pb4637	Torso Robe with Gold and Dark Turquoise Collar, Lavender Pointed Scales, Knot on Back Pattern		0.83	? x ? x ?
606	Minifigure, Head, Modified	19729pb049	Minifigure, Head, Modified Cube with Pixelated Light Nougat Face, Black Headband and Eyes, Medium Blue Goggles, and Bright Pink Mouth Pattern (Minecraft Blacksmith)		0.96	? x ? x ?
582	Stickered Assembly	BA318pb01	Stickered Assembly 4 x 3 x 1 with Blue '1508' Pattern (Sticker) - Set 1376 - 2 Slope 33 3 x 2		2.5	4 x 3 x 1
926	Cylinder, Decorated	85941pb026	Cylinder Half 2 x 4 x 5 with 1 x 2 Cutout with Heart Border and Coral Shells on Dark Turquoise Background Pattern (Sticker) - Set 41380		4.1	2 x 4 x 5
578	Wedge, Decorated	64225pb053	Wedge 4 x 3 Triple Curved No Studs with Dark Blue and Coral Heart Shape Life Preserver and Light Aqua Shell on Yellow Background Pattern (Sticker) - Set 41380		1.66	4 x 3 x 1
1048	Road Sign, Decorated	15210pb133	Road Sign 2 x 2 Square with Open O Clip with White Heart Line on Dark Blue Screen and Yellow and Light Aqua Buttons Pattern (Sticker) - Set 41380		0.5	2 x 2 x 0
771	Friends	98393bpb08	Friends Accessories Medical Clipboard with Bar Handle with Heartlake Rescue Seahorse Logo, Dark Blue and Dark Turquoise Lines and Check Boxes on Light Aqua Background Pattern (Sticker) - Set 41380		0.59	? x ? x ?
812	Tile, Round, Decorated	14769pb511	Tile, Round 2 x 2 with Bottom Stud Holder with Cushion with White Shells and Black Button on Yellow Background Pattern (Sticker) - Set 41380		0.33	2 x 2 x 0
39	Tile, Decorated	3069pb1025	Tile 1 x 2 with Coral Bandage on Yellow Background Pattern (Sticker) - Set 41380	3069bpb1025	0.27	1 x 2 x 0
1097	Minifigure, Torso Assembly, Decor.	973pb4643c01	Torso Pixelated Dark Bluish Gray Neck and Reddish Brown Tear Pattern (Minecraft Husk) / Tan Arms / Dark Bluish Gray Hands		1.3	? x ? x ?
150	Minifigure, Torso	973pb4643	Torso Pixelated Dark Bluish Gray Neck and Reddish Brown Tear Pattern (Minecraft Husk)		0.83	? x ? x ?
136	Technic, Gear	69778	Technic, Gear 12 Tooth		0.5	? x ? x ?
238	Minifigure, Head	3626pb2984	Minifigure, Head Dual Sided Gold Trim Sunglasses with Reflections, Open Mouth Grin with Sparkle / Black Thick Eyebrows, Smirk Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2985	Minifigure, Head Dual Sided Female, Black Eyebrows, Bright Pink Lips, Smirk / Open Smile with Teeth and Red Tongue Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2986	Minifigure, Head Dual Sided Black Thick Eyebrows, Red Visor with Reflections, Crooked Scowl / Angry Grimace Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2987	Minifigure, Head Dual Sided Black Eyebrows and Eyes, 2 Red Spots, Eyebrow Raised Smirk / Angry Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2988	Minifigure, Head Dual Sided Red Fur, Gold Eyes, Crooked Mouth with Fang / Teeth Bared Grimace Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2989	Minifigure, Head Red and Black Fur, Long Curved Eyebrows, and Yellow Eyes Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2990	Minifigure, Head Dual Sided Female, Dark Pink Eye Shadow, Medium Azure Lips, Gold Charm on Forehead, Open Mouth Smile and Wink / Angry Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2991	Minifigure, Head Dual Sided Robot Bright Light Blue Bunny Face, Dark Azure Dots, Eyes, and Nose / Black Face, Red Dots and Eyes Pattern		0.55	? x ? x ?
642	Door, Decorated	60614pb008	Door 1 x 2 x 3 with Vertical Handle, Mold for Tabless Frames with School Locker with White Music Note and Medium Azure Guitar Pattern (Sticker) - Set 41134		0.45	1 x 2 x 3
642	Door, Decorated	60614pb009	Door 1 x 2 x 3 with Vertical Handle, Mold for Tabless Frames with School Locker with White Star and Picture of Friends Character Singing Pattern (Sticker) - Set 41134		0.45	1 x 2 x 3
42	Wedge	80177	Wedge 3 x 2 Left No Studs		0.78	3 x 2 x 1
42	Wedge	80178	Wedge 3 x 2 Right No Studs		0.78	3 x 2 x 1
154	Technic, Panel	89679	Technic, Panel Curved 2 x 1 x 1		0.32	2 x 1 x 1
1039	Tile, Promotional	87079pb1101	Tile 2 x 4 with 'I Heart LEGO STORE BARCELONA' Pattern		0.9	2 x 4 x 0
160	Sticker Sheet	76910stk01	Sticker Sheet for Set 76910, Sheet 1 - (84203/6374488)	84203	1.14	? x ? x ?
160	Sticker Sheet	76910stk02	Sticker Sheet for Set 76910, Sheet 2 - (10098858/6384427)	98858	1.6	? x ? x ?
160	Sticker Sheet	76907stk01	Sticker Sheet for Set 76907 - (81540/6368317)	81540	0.98	? x ? x ?
160	Sticker Sheet	76908stk01	Sticker Sheet for Set 76908 - (84201/6374484)	84201	1	? x ? x ?
154	Technic, Panel	80272	Technic, Panel Curved #71 5 x 4 x 3 Tapered Left		2.7	5 x 4 x 3
154	Technic, Panel	80271	Technic, Panel Curved #70 5 x 4 x 3 Tapered Right		2.7	5 x 4 x 3
28	Plate, Round	89681	Plate, Round 4 x 6 x 2/3, Raised 2 x 6 and 2 x 2 Cutout		3.2	4 x 6 x 0.67
137	Technic, Liftarm	67491	Technic, Liftarm, Modified Frame Thick 3 x 19 Open Center		11	3 x 19 x 0
160	Sticker Sheet	10298stk01	Sticker Sheet for Set 10298 - (01023/6385137)	1023	1.4	? x ? x ?
440	DUPLO, Brick, Decorated	4066pb778	Duplo, Brick 1 x 2 x 2 with 'Lost Dog', Tan Dog on Poster, and '0-123-456' Phone Number Pattern	76371pb237	8	1 x 2 x 2
111	Wheel, Tire & Tread	80542	Tire 75.1mm D. x 20mm Motorcycle		10.95	? x ? x ?
43	Wheel	84772pb01	Wheel 62.3mm D. x 20.3mm Motorcycle with Molded White Wall Outer Rim Pattern		23.13	? x ? x ?
440	DUPLO, Brick, Decorated	14222pb024	Duplo, Brick 1 x 2 x 2 Round Top, Cut Away Sides with Coral and White Heart with Blue Heartbeat Line Pattern		7.4	1 x 2 x 2
488	DUPLO, Vehicle	dupmc3pb10	Duplo Motorcycle with Rubber Wheels, White Handlebars, Headlights, and Windscreen with Police Star Badge Logo Pattern		36	? x ? x ?
812	Tile, Round, Decorated	14769pb512	Tile, Round 2 x 2 with Bottom Stud Holder with Alloy Wheel with Black and Silver Circles Pattern		0.33	2 x 2 x 0
579	Windscreen, Decorated	65633pb07	Windscreen 6 x 6 x 1 1/3 Straight Sides with White Lamborghini Countach Roof Pattern		4.44	6 x 6 x 1.33
150	Minifigure, Torso	973pb4644	Torso Racing Suit, Zipper and Lamborghini Logo Pattern		0.82	? x ? x ?
1097	Minifigure, Torso Assembly, Decor.	973pb4644c01	Torso Racing Suit, Zipper and Lamborghini Logo Pattern / Black Arms / Dark Bluish Gray Hands		1.3	? x ? x ?
638	Technic, Disk	2723pb095	Technic, Disk 3 x 3 with Black and Dark Bluish Gray Circles with Silver Spokes Pattern		0.8	3 x 3 x 0
775	Slope, Curved, Decorated	93273pb167	Slope, Curved 4 x 1 x 2/3 Double with Dark Red and White Danger Stripes Pattern (Sticker) - Set 60316		0.62	4 x 1 x 0.67
39	Tile, Decorated	3069pb1026	Tile 1 x 2 with 'OC 60316' Pattern (Sticker) - Set 60316	3069bpb1026	0.27	1 x 2 x 0
39	Tile, Decorated	87079pb1102	Tile 2 x 4 with 'GG 60316', Black Dots, Dark Red and White Danger Stripes Pattern (Sticker) - Set 60316		0.9	2 x 4 x 0
578	Wedge, Decorated	52031pb169	Wedge 4 x 6 x 2/3 Triple Curved with Bright Light Blue and Blue 'POLICE' Pattern (Sticker) - Set 60316		3.36	4 x 6 x 0.67
578	Wedge, Decorated	52031pb170	Wedge 4 x 6 x 2/3 Triple Curved with Green Trash Can with Black Mask and Splotches Pattern (Sticker) - Set 60316		3.36	4 x 6 x 0.67
741	Tail, Decorated	44661pb035	Tail Shuttle, Small with Gold Police Star Badge Logo Pattern on Both Sides (Stickers) - Set 60316		0.81	2.75 x 2 x 2
775	Slope, Curved, Decorated	24309pb036	Slope, Curved 3 x 2 with Gold Police Star Badge Logo Pattern (Sticker) - Set 60316		1.21	3 x 2 x 1
461	Panel, Decorated	60581pb201	Panel 1 x 4 x 3 with Side Supports - Hollow Studs with Bright Light Blue and Blue 'POLICE' and Gold Star Badge Logo Pattern (Sticker) - Set 60316		2.31	1 x 4 x 3
461	Panel, Decorated	59349pb268	Panel 1 x 6 x 5 with Black Horizontal Lines with Number 3, 4, 5 and 6 Height Chart Pattern on Inside (Sticker) - Set 60316		6.1	1 x 6 x 5
461	Panel, Decorated	59349pb269	Panel 1 x 6 x 5 with Notice Board with Map, Notes and 'WANTED' Poster Pattern on Inside (Sticker) - Set 60316		6.1	1 x 6 x 5
542	Technic, Shock Absorber	731c07	Technic, Shock Absorber 6.5L with Black Piston Rod - Hard Spring, Tight Coils at Ends	4255c07,89954	2	? x ? x ?
160	Sticker Sheet	42141stk01	Sticker Sheet for Set 42141, Sheet 1 (Undetermined Type)		7	? x ? x ?
160	Sticker Sheet	42141stk02	Sticker Sheet for Set 42141, Sheet 2 (Undetermined Type)		6	? x ? x ?
160	Sticker Sheet	42141stk03	Sticker Sheet for Set 42141, Sheet 3 (Undetermined Type)		4	? x ? x ?
160	Sticker Sheet	40517stk01	Sticker Sheet for Set 40517 - (93596/6381826)	93596	0.3	? x ? x ?
160	Sticker Sheet	80035stk01	Sticker Sheet for Set 80035 - (88559/6377307)	88559	3.5	? x ? x ?
424	HO 1:87 Vehicles	bb1301	HO Scale, Mercedes Truck Semi-Tractor with Red Mercedes-Benz Logo and Chassis		10	? x ? x ?
812	Tile, Round, Decorated	67095pb018	Tile, Round 3 x 3 with Bright Light Orange and Black Eye Pattern		0.76	3 x 3 x 0
150	Minifigure, Torso	973pb4509	Torso Hogwarts Robe Clasped with Gryffindor Shield and Scarf Pattern		0.82	? x ? x ?
150	Minifigure, Torso	973pb4510	Torso Hogwarts Robe Clasped with Hufflepuff Shield and Scarf Pattern		0.82	? x ? x ?
150	Minifigure, Torso	973pb4511	Torso Hogwarts Robe Clasped with Slytherin Shield and Scarf Pattern		0.82	? x ? x ?
150	Minifigure, Torso	973pb4512	Torso Hogwarts Robe Clasped with Ravenclaw Shield and Scarf Pattern		0.82	? x ? x ?
141	Technic, Steering	69636c01	Technic, Steering, Wheel Hub Holder / Shock Absorber Head with 2 Pin Joiners and Shaft with 2 Axle Holes with Dark Bluish Gray Wheel Hub 3 Pins Round (69636 / 92909)		5.84	? x ? x ?
532	Wheel & Tire Assembly	84772pb01c01	Wheel 62.3mm D. x 20.3mm Motorcycle with Molded White Wall Outer Rim Pattern with Black Tire 75.1mm D. x 20mm Motorcycle (84772pb01 / 80542)		33.9	? x ? x ?
10	Container	4738ac03	Container, Treasure Chest with Slots in Back and (Same Color) Flat Lid (4738a / 80835)		3.44	? x ? x ?
238	Minifigure, Head	3626pb2992	Minifigure, Head Dual Sided Child, Black Eyebrows and Eyes with White Pupils, Smirk with Open Mouth Smile, Reddish Brown Freckles / Sad Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2993	Minifigure, Head Dual Sided Child Black Eyebrows, Lopsided Open Mouth Smile with Top Teeth and Red Tongue / Sad Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2994	Minifigure, Head Dual Sided Child Black Eyebrows, Glasses and Grin / Closed Mouth with Red Tongue Licking Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2995	Minifigure, Head Dual Sided Child Black Eyebrows, Open Mouth Smile with Top Teeth and Red Tongue / Right Eyebrow Raised, Confused Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2996	Minifigure, Head Dual Sided Child Black Eyebrows, Smirk / Open Mouth with Left Eyebrow Raised Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2997	Minifigure, Head Dual Sided Black Eyebrows Raised and Eyes with White Pupils, Open Mouth / Worried Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2998	Minifigure, Head Dual Sided Child, Reddish Brown Freckles, Grin / Scared Open Mouth, Black Eyebrows Pointed Ends Pattern		0.55	? x ? x ?
238	Minifigure, Head	3626pb2999	Minifigure, Head Dual Sided Child, Black Eyebrows and Eyes with White Pupils, Glasses / Smirk with Teeth Pattern		0.55	? x ? x ?
16	Minifigure, Headgear	49663pb03	Minifigure, Headgear Helmet Space, City Astronaut with Molded Dark Turquoise Neck Base Pattern		0.6	? x ? x ?
1098	Minifigure, Legs, Decorated	970c00pb1340	Hips and Legs with Spacesuit, Dark Turquoise Knee Pads Pattern		1.18	? x ? x ?
160	Sticker Sheet	41709stk01	Sticker Sheet for Set 41709 - (84124/6373978)		1.62	? x ? x ?
160	Sticker Sheet	41718stk01	Sticker Sheet for Set 41718 - (84122/6373976)	84122	1.57	? x ? x ?
147	Animal, Land	11602pb11	Cat, Friends Style, Sitting with Green Eyes, Black Nose and White Patches and Paws Pattern		1.15	? x ? x ?
917	Mini Doll, Torso	FTGpb358c01	Torso Mini Doll Girl Medium Blue Bikini Top with White Flowers and Dark Purple Edges Pattern, Light Nougat Arms with Hands		0.63	? x ? x ?
917	Mini Doll, Torso	FTBpb068c01	Torso Mini Doll Boy White Tank Top with Bright Pink and Bright Light Orange Flowers and Palm Trees Pattern, Nougat Arms with Hands		0.61	? x ? x ?
916	Mini Doll, Legs	36196c00pb002	Mini Doll Hips and Trousers Cropped with Molded Light Nougat Legs and Printed Dark Purple Sandals with Straps Pattern - Thin Hinge		1.02	? x ? x ?
916	Mini Doll, Legs	11244c00pb13	Mini Doll Hips and Skirt Wrap with Light Nougat Legs and Silver Shoes Pattern - Thick Hinge		1.05	? x ? x ?
916	Mini Doll, Legs	11202c00pb19	Mini Doll Hips and Shorts Folded Hem with Nougat Legs and Yellow Shoes with Dark Turquoise Soles and White Laces Pattern - Thick Hinge		1.04	? x ? x ?
440	DUPLO, Brick, Decorated	11344pb014	Duplo, Brick 2 x 3 x 2 Slope Curved with Circled Black Eye with Arc and White Pupil Pattern on Both Sides		16	2 x 3 x 2
440	DUPLO, Brick, Decorated	11344pb015	Duplo, Brick 2 x 3 x 2 Slope Curved with Circled Black Eye with White Pupil Pattern on Both Sides		16	2 x 3 x 2
160	Sticker Sheet	80031stk01	Sticker Sheet for Set 80031 - (88491/6377078)	88491	0.8	? x ? x ?
160	Sticker Sheet	31125stk01	Sticker Sheet for Set 31125 - (80809/6366031)	80809	0.26	? x ? x ?
160	Sticker Sheet	80033stk01	Sticker Sheet for Set 80033 - (88524/6377305)		1	? x ? x ?
117	Tile, Round	65474	Tile, Round 6 x 8 Oval		4.17	6 x 8 x 0
917	Mini Doll, Torso	FTGpb359c01	Torso Mini Doll Girl Coral Knotted Blouse Top with White Swirls and Yellow Collar Pattern, Medium Brown Arms with Hands		0.63	? x ? x ?
39	Tile, Decorated	3069pb1027	Tile 1 x 2 with Black Eyes on White Background Pattern (Super Mario Stingby)	3069bpb1027	0.27	1 x 2 x 0
39	Tile, Decorated	3068pb1932	Tile 2 x 2 with Super Mario Scanner Code Stingby Pattern (Sticker) - Set 71402	3068bpb1932	0.45	2 x 2 x 0
39	Tile, Decorated	3068pb1953	Tile 2 x 2 with Red and Dark Red Worn Rectangle Pattern (Sticker) - Set 70908	3068bpb1953	0.48	2 x 2 x 0
582	Stickered Assembly	BA322pb01	Stickered Assembly 4 x 4 x 1 with 'RR' Rolls-Royce Logo Pattern (Sticker) - Set 395-1 - 2 Slope 45 2 x 4		4.02	4 x 4 x 1
582	Stickered Assembly	BA042pb02	Stickered Assembly 8 x 1 x 2 with 'NSB' Pattern (Sticker) - Set 7740 - 1 Brick 1 x 8, 1 Brick 1 x 4		4.9	8 x 1 x 2
39	Tile, Decorated	3070pb231	Tile 1 x 1 with White Pixelated 'GAME OVER!' with Dark Silver Outline Pattern	3070bpb231	0.15	1 x 1 x 0
812	Tile, Round, Decorated	25269pb026	Tile, Round 1 x 1 Quarter with Magenta and Metallic Pink Directional Buttons Pattern		0.12	1 x 1 x 0
812	Tile, Round, Decorated	98138pb287	Tile, Round 1 x 1 with White Sparkles and  '1UP' with Bright Pink, Dark Pink, and Magenta Outline Pattern	35381pb287	0.11	1 x 1 x 0
