Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
372	1997	c97na4	1997 Medium North America (4.110.772-NA)	1997	31
370	1995	c95it	1995 Large Italian (923.963-I)	1995	106
647	2009	c09sah3de	2009 Shop at Home - Summer German	2009	104
647	2009	c09sah4de	2009 Shop at Home - Autumn German (WOR 5300)	2009	86
366	1991	c91it	1991 Large Italian (921640-I)	1991	88
581	2007	c07sah3a	2007 Shop at Home - Summer 2 (WOR U-4714)	2007	153
553	1963 / Samsonite	c63us	1963 US Samsonite (H-1931)	1963	3.5
353	1978 / DUPLO	m78dupus	1978 Mini PreSchool (Duplo) (100717-US)	1978	3.3
363	1988	c88it	1988 Large Italian (920969-IT)	1988	76
756	2011	c11ukdcn2	2011 Dealer Large UK Novelties May - December (4640185-AEM)	2011	149
756	2011	c11es1	2011 Large Spanish / Portuguese January - June (462.6558-ES/PT)	2011	118
351	1976	c76ch2	1976 Medium Swiss Foldout (98.405-Schw)	1976	13.1
367	1992 / Technic	c92eutec4	1992 Medium Technic European Foldout (100984/101084 EU-IV (E/P))	1992	20
351	1976	c76be2	1976 Large Belgian (98400-Be)	1976	26
581	2007	c07de4	2007 Large German / Austrian July - December (452.5745-DE/A)	2007	120
515	2004	c04de3	2004 Large German June - December (426.1292-DE)	2004	138.3
756	2011	c11uk2	2011 Large UK January - May (4626564 UK)	2011	74
515	2004	c04at	2004 Large Austrian January - May (424.4307-A)	2004	?
756	2011	c11LCinde1	2011 Insert - LEGO Club - German (SAHSHK11)	2011	?
756	2011	c11LCinde2	2011 Insert - LEGO Club - German (SAHSHP11)	2011	?
743	2010	c10deuni1	2010 Insert - LEGO Universe - German (Neuheit 2010)	2010	?
756	2011	c11deuni1	2011 Insert - LEGO Universe - German (special offer)	2011	9
743	2010	c10deuni2	2010 Insert - LEGO Universe - German (Pre-Order)	2010	?
374	1999	c99asia	1999 Large Asia (927.273-1027116 ASIA (UK/Malay/China))	1999	81
378	2002	c02asia	2002 Large Asia August - December (419.2962-Asia/UK)	2002	109
491	2003	c03asia1	2003 Large Asia January - July (420.8539-Asia/UK)	2003	140
544	2005	c05uk3	2005 Large UK (427.7302-Trading/UK)	2005	108
565	2006	c06uk2	2006 Large UK January - July (429.9805-Trading/UK)	2006	94
565	2006	c06uk3	2006 Large UK (449.9800-Trading/UK)	2006	93
581	2007	c07uk4	2007 Large UK (451.2189-Trading/UK)	2007	101
743	2010	c10uk3	2010 Large UK (458.7996-Trading/UK)	2010	98
348	1973	c73it	1973 Large Italian (97520-It)	1973	25
355	1980	c80it	1980 Medium Italian (99870-I)	1980	36
361	1986 / Fabuland	c86nlf	1986 Small Fabuland Dutch (114306/114406-EU IV (NL))	1986	11
356	1981 / DUPLO	c81eudup	1981 Medium Duplo European (109382/109482-EU II (D/A/CH/F/I))	1981	?
372	1997 / Scala	m97desc	1997 Mini Scala German - Komm, spiel mit uns!  6 x 9.5 cm	1997	2.6
372	1997 / Town / Town Jr.	m97deto	1997 Mini Town German 6 x 9.5 cm	1997	2.6
373	1998 / Town / Town Jr.	m98deto	1998 Mini Town German 6 x 9.5 cm	1998	3.1
601	2008	c08sah1uk	2008 Shop at Home - January UK (WOR U-5212)	2008	154
368	1993 / Technic	c93eutec	1993 Medium Technic European Foldout (109384/109484 EU (E/P))	1993	20
341	1966 / Train	c66ittr	1966 Medium Train Italian (3136 it)	1966	3.2
373	1998 / Service Packs	s98dk	1998 Medium Service Packs Danish (926.272-DK)	1998	8.2
355	1980	c80fr3	1980 Medium French (106105/106205 (F))	1980	?
756	2011	c11sah2de	2011 Shop at Home - Spring German	2011	76
363	1988 / Technic	c88cht2	1988 Medium Technic Swiss Foldout (921154-CH(fr.))	1988	21.1
756	2011	c11sah2	2011 Shop at Home - Spring (WOR 1757)	2011	?
355	1980	c80at1	1980 Medium Austrian (99870-A)	1980	41
364	1989	c89at	1989 Large Austrian (921159-A)	1989	77
352	1977 / DUPLO	m77dupus	1977 Mini PreSchool (Duplo) (98786-US)	1977	3.3
743	2010 / DUPLO	c10nldup	2010 Medium Duplo Dutch (040388/10_BLX)	2010	?
601	2008 / Educational & Dacta	c08dedac	2008 Large German Education	2008	?
491	2003	c03de5	2003 Dealer German Neuheiten (4200379-D)	2003	?
358	1983	c83de3	1983 Extra Large German (93501-D)	1983	?
363	1988 / Town / Classic Town	c88uk5	1988 Poster Town Epic UK	1988	?
756	2011	c11uni1	2011 Insert - LEGO Universe - English (special offer)	2011	?
374	1999 / Technic	4126718	1999 Insert - LEGO Direct - US/Canadian Technic (4126718)	1999	8.7
349	1974 / DUPLO	c74frdup	1974 Medium Duplo French (97870-Fr)	1974	6.7
348	1973	c73fr2	1973 Medium French (97559 Fr)	1973	9.7
347	1972	c72fr2	1972 Medium French - Les gros camions LEGO (97390-Fr)	1972	6.7
341	1966	c66fr2	1966 French (3150 fr)	1966	6.5
551	1964	c64it	1964 Italian (3031-it)	1964	6.1
756	2011	c11ga1	2011 Insert - LEGO Games	2011	13.4
364	1989 / DUPLO	m89osdu	1989 Mini Duplo Overseas (108885-OS)	1989	5.2
350	1975	c75ca	1975 Medium Canadian	1975	11.5
756	2011	c11cn1	2011 Large Chinese	2011	?
347	1972	c72eu	1972 Large European (97320-EU)	1972	11
353	1978 / DUPLO	m78itdup	1978 Mini Duplo Italian (100107-I.)	1978	2
356	1981 / Fabuland	c81euf2	1981 Medium Fabuland European (109578/109678-EU III (UK/F/B))	1981	10
364	1989	c89de3	1989 Large German (921159-D)	1989	77
357	1982	c82ibpg	1982 Para los Padres / Aos Pais / For Parents (Parents Guide) (114784/114884-IB)	1982	20
356	1981 / Town / Classic Town	c81estown	1981 El gran juego de la Ciudad Legoland (93.042-E) with Board Game inside	1981	25
375	2000 / Sports / Soccer	c00esfb	2000 Large Football / Soccer Spanish (432.4028-E)	2000	9
360	1985	c85es	1985 Medium Spanish (42484-1984) (Sólo para niños)	1985	16
353	1978	c78es	1978 Large Spanish (100319/100419-E)	1978	15
354	1979	c79es	1979 Large Spanish (102519/102619-E)	1979	12
355	1980	c80es	1980 Large Spanish (93140E)	1980	12
355	1980 / DUPLO	c80esd	1980 Medium Duplo Spanish (99721-E) with Contest - con concurso	1980	16
357	1982	c82es	1982 Medium Spanish (115719/115819 (E))	1982	26
358	1983	c83spg	1983 Medium Spanish / Portuguese / Greek (100984/101084 IB (E-P-Gr))	1983	30
362	1987	c87es	1987 Medium Spanish (IB (E) 151919/152019)	1987	35
365	1990	c90es2	1990 Medium Spanish (921390-E) prices in pesetas - precios en pesetas	1990	19
368	1993	c93es2	1993 Medium Spanish (922712-E)	1993	18
370	1995	c95es2	1995 Medium Spanish (923.967-E)	1995	15
372	1997	c97es2	1997 Medium Spanish (925.376-E)	1997	18
362	1987	c87it	1987 Large Italian (920311-I)	1987	70
359	1984	c84es	1984 Medium Spanish (105719/105819)	1984	16
361	1986	c86es	1986 Medium Spanish (43162-1985) (Sólo para niños)	1986	16
366	1991	c91es	1991 Medium Spanish (IB (EP) 834119) prices in pesetas - precios en pesetas	1991	28
371	1996	c96es2	1996 Medium Spanish (924.715-E)	1996	15
367	1992	c92eu10	1992 Medium Duplo / Basic European (EU-IV (E/P) 100384/100484)	1992	24
352	1977	c77fr4	1977 Large French 37 (98.760-F)	1977	29
370	1995 / Belville	m95eubel	1995 Mini Belville / Paradisa European (4.100.047-EU)	1995	4.9
350	1975	c75es	1975 Large Spanish (98200-Sp)	1975	20
359	1984	m84ib	1984 Mini Iberian (104284-IB)	1984	4.8
357	1982	c82eupg	1982 for Parents (Parents Guide) (114782/114882 - EU II (D/A/CH/F/I))	1982	20
363	1988	c88ei	1988 Large Ireland (920970-IRL)	1988	68
368	1993 / DUPLO	m93usdup	1993 Mini Duplo (113717-US)	1993	4.7
756	2011	c11sah3	2011 Shop at Home - Early Summer (WOR 2531)	2011	82.6
544	2005 / Educational & Dacta	c05usdac	2005 Large US Education (Hands-On Science, Technology, Engineering, and Math)	2005	310
349	1974	c74it2	1974 Large Italian (97820-It)	1974	25.3
354	1979 / DUPLO	c79usdup	1979 Medium Duplo US (103917/104017-US)	1979	6.5
378	2002 / Train	c02sahtrus	2002 Shop at Home - Trains US	2002	29
360	1985	m85ib	1985 Mini Iberian (111184-IB)	1985	5.1
743	2010	c10dk4	2010 Large Danish January - June (458.7962-DK/TRU)	2010	114
601	2008	c08dk3	2008 Large Danish January - June TRU Edition (453.0496-DK)	2008	107
601	2008	c08se	2008 Large Swedish January - July (453.0492-SV)	2008	112
743	2010	c10sah5nl	2010 Shop at Home - Holiday Dutch (WOR 9495)	2010	41
756	2011	c11ukdc	2011 Dealer Large Trade UK (464.4264-AEM/EN)	2011	383
348	1973	c73pt2	1973 Large Portuguese (97520-Po)	1973	24
349	1974	c74pt	1974 Large Portuguese (97820-Po)	1974	25
349	1974 / Homemaker	c74pthom	1974 Medium Portuguese - Meninas pequenas pensam como gente grande (97880-PO)	1974	6.4
350	1975	c75pt	1975 Large Portuguese (98200-Po)	1975	25
347	1972	c72it2	1972 Large Italian (97320-It)	1972	23
368	1993 / Holiday & Event / Christmas	c93at3	1993 Large Austrian Christmas Edition (922710-A)	1993	91
756	2011	c11au2	2011 Large Australian July - December	2011	154
756	2011	c11de2	2011 Large German / Austrian July - December (465.1429-DE/A)	2011	148
756	2011	c11jacl	2011 Clothing Summer Japanese	2011	?
756	2011	c11sah4	2011 Shop at Home - Summer (WOR 2254)	2011	78.1
349	1974	c74it3	1974 Medium Italian Foldout (97885-It.)	1974	?
353	1978	c78be	1978 Large Belgian (100301/100401-B)	1978	30
362	1987	c87br	1987 Medium Brazilian (118195/118295)	1987	46
364	1989	c89br	1989 Medium Brazilian (109995/110095)	1989	46
365	1990	c90br	1990 Medium Brazilian (115395/115495)	1990	46
367	1992	c92br	1992 Medium Brazilian (104395/104495)	1992	46
370	1995	c95br	1995 Medium Brazilian (4.100.074/4.100.075-BZ)	1995	46
371	1996	c96br	1996 Medium Brazilian (4.103.813/4.103.814-BZ)	1996	46
368	1993	c93br	1993 Large Brazilian (118795/118895-BZ)	1993	46
369	1994	m94br	1994 Mini Brazilian (995095-BZ)	1994	5
370	1995 / Town / Classic Town	m95brto	1995 Mini Town Brazilian (4.100.077-BZ)	1995	5
371	1996 / Aquazone	m96braq	1996 Mini Aquazone Brazilian (4.103.827-BZ)	1996	5
371	1996 / Town / Classic Town	m96brto	1996 Mini Town Brazilian (4.103.819-BZ)	1996	5
372	1997	m97br	1997 Mini Brazilian (925.658-OS (Brasil))	1997	5
373	1998	m98br	1998 Mini Brazilian (4112645)	1998	5
371	1996	c96dedc3	1996 Dealer German (924752-D)	1996	?
357	1982 / DUPLO	c82usdup	1982 Medium Duplo US (114317/114417-US)	1982	?
360	1985 / DUPLO	c85eudup3	1985 Small Duplo European (108978/109078 - EU III)	1985	?
601	2008 / Educational & Dacta	c08dedac3	2008 Large German Education - TECHNIK LPE (Technik erleben, Unterrichtsmedien & Lernkonzepte 2008)	2008	?
601	2008 / Educational & Dacta / MINDSTORMS	c08dedac2	2008 Large German Education (Mindstorms education, Die NXT Generation (45-057-98, Ausgabe 1, 030907 Hin))	2008	?
363	1988 / DUPLO	c88eudup2	1988 Medium Duplo European (100982/101082 - EU II)	1988	?
351	1976	c76it3	1976 Medium Italian Foldout (98.405-It.)	1976	13.3
353	1978	c78fi	1978 Large Finnish (100304/100404-SF)	1978	32
367	1992	c92es2	1992 Large Spanish (Se Incluye Promocion - 922038-E)	1992	95
361	1986	m86ib	1986 Mini Iberian (116084-IB)	1986	8
378	2002 / Train	m02tr	2002 Mini Train (4172473/4172474)	2002	8
365	1990	c90pt	1990 Medium Portuguese (IB (P) 115710)	1990	35.9
367	1992	c92pt	1992 Large Portuguese (922038-P)	1992	95
368	1993 / Holiday & Event / Christmas	c93pt2	1993 Large Portuguese Christmas Edition (922710-P)	1993	95
369	1994	c94pt3	1994 Medium Portuguese (923.325-P)	1994	18
370	1995	c95pt	1995 Large Portuguese (923.963-P)	1995	105
370	1995 / Holiday & Event / Christmas	c95pt2	1995 Large Portuguese Christmas Edition (923.963-P)	1995	105
372	1997	c97pt	1997 Large Portuguese (925.375-P)	1997	105
372	1997 / Holiday & Event / Christmas	c97pt2	1997 Large Portuguese with Christmas Cover (925.375-P)	1997	105
373	1998	c98pt	1998 Large Portuguese (926.100-P)	1998	105
378	2002	c02pt1	2002 Large Portuguese January - July (417.4562-PT)	2002	105
341	1966 / Train	c66pttr	1966 Medium Train Portuguese (3136-PO)	1966	12
345	1970	c70pt	1970 Medium Portuguese (3407-Po)	1970	17
347	1972	c72pt	1972 Large Portuguese (97320-Po)	1972	16
351	1976	c76pt	1976 Large Portuguese (98.400-Po.)	1976	16
367	1992 / LEGOLAND Parks	c92esin	1992 Insert - Legoland Conquest Promotion (9220038-E)	1992	8
377	2001	c01pt1	2001 Large Portuguese January - July (432.8705-PT)	2001	110
378	2002	c02pt2	2002 Large Portuguese August - December (419.2961-PT)	2002	115
368	1993	c93pt	1993 Large Portuguese (922710-P)	1993	95
370	1995	c95pt3	1995 Medium Portuguese (923.967-P)	1995	15
756	2011	c11be3	2011 Large Belgian July - December (465.1454-NL/B)	2011	142
515	2004	4233853	2004 Insert - LEGO Club - US/Canadian (4233853)	2004	6.3
756	2011	c11gr2	2011 Large Greek July - December (465.1484-EL)	2011	?
756	2011	c11hu1	2011 Large Hungarian January - May (462.6575-HU)	2011	122
756	2011	c11nl2	2011 Large Dutch July - December (465.1452-NL)	2011	151
756	2011	c11fr1	2011 Large French July - December (465.1461-FR)	2011	152
756	2011	c11sah5	2011 Shop at Home - Fall (WOR 3828)	2011	99
371	1996 / Technic	4108270	1996 Insert - Lego Technic Club UK (4108270)	1996	2.1
647	2009	c09nadc	2009 Dealer Large North America (U-6186)	2009	489
756	2011	c11sah4de	2011 Shop at Home - Summer German	2011	114
756	2011	c11ee2	2011 Large Estonian July - December (465.1480-ET)	2011	120
756	2011	c11pl1	2011 Large Polish January - May (462.6568-PL)	2011	121
756	2011	c11dk2	2011 Large Danish July - December (465.1449-DK)	2011	143
756	2011	c11VIP1	2011 VIP Member Exclusive - Fall (WOR 4335)	2011	25.5
756	2011	c11nadc	2011 Dealer Large North America	2011	548
756	2011	c11sah5de	2011 Shop at Home - Autumn German	2011	91
756	2011	c11be4	2011 Large Belgian July - December (465.1453-FR/B)	2011	142
565	2006	c06de3	2006 Large German January - July (429.9756-DE)	2006	116
756	2011	c11es2	2011 Large Spanish / Portuguese July - December (465.1460-ES/PT)	2011	112
756	2011	c11sah6	2011 Shop at Home - Holiday (WOR 1023)	2011	119
756	2011	c11sah6nl	2011 Shop at Home - Holiday Dutch (WOR 4374)	2011	46
756	2011 / Holiday & Event / Christmas	c11sah6de	2011 Shop at Home - Christmas German (WOR 4372)	2011	106
353	1978 / Town / Classic Town	c78be3	1978 Large Belgian LEGOLAND Town Foldout and Poster (99418-B)	1978	29
756	2011	c11uk3	2011 Large UK July - December (465.1481-Trading/UK)	2011	123
373	1998	c98ptin	1998 Insert - Promotion 'O teu primeiro telefono móvel'	1998	3
378	2002	c02blx3	2002 Large Benelux August - December (419.2946-BLX.B)	2002	136
647	2009	c09be4	2009 Large Belgian January - May (455.2564-F/BLX)	2009	118
601	2008	c08be3	2008 Large Belgian August - December (454.2087-FR/B)	2008	103
601	2008	c08be4	2008 Large Belgian January - May (453.0500-FR/B)	2008	104
351	1976 / DUPLO	c76nl4	1976 Medium Duplo Dutch - Spelend opgroeien (98480-HO)	1976	5.3
767	2012	c12ukdcn	2012 Dealer Large UK Novelties January-May (6000034-AEM)	2012	239
743	2010	c10tr1	2010 Large Turkish / Serbian January - June (458.7998-TR/SR)	2010	95
647	2009	c09tr1	2009 Large Turkish / Serbian January - May (455.2591-TR/SR)	2009	92
601	2008	c08tr	2008 Large Turkish / Serbian (454.2109-TR/SR)	2008	119
647	2009	c09tr2	2009 Large Turkish / Serbian June - December (456.8112-TR/SR)	2009	109
366	1991 / DUPLO	m91dup1	1991 Mini Duplo (831183)	1991	5
374	1999 / DUPLO	4127031	1999 Insert - Duplo (4127031)	1999	9
555	1961	c61be	1961 Belgian - Early Issue	1961	3
375	2000 / DUPLO	c00dup2	2000 Medium Duplo (4124598)	2000	9
375	2000 / Baby	m00baby	2000 Mini Baby (4124597-IN)	2000	2
756	2011 / Cars / Cars 2	c11cars1	2011 Insert - LEGO Cars 2 - 'Doe mee en win!' (contest Kruidvat) (600_3630)	2011	7
365	1990	c90be2	1990 Medium Belgian 'Sinterklaas 1990' editon	1990	11
756	2011	c11sah7	2011 Shop at Home - Late Holiday (WOR 2575)	2011	76
565	2006	c06uk4	2006 Large UK January - July (429.9776-UK/Iceland)	2006	111
346	1971 / Samsonite	c71ca	1971 Large Canadian Samsonite	1971	11.8
756	2011 / Holiday & Event / Christmas	c11decs	2011 Medium German Christmas (6005675. DE/AT)	2011	12
553	1963	c63be	1963 Belgian (B-158-be.)	1963	2.95
555	1961	c61nl3	1961 Dutch - Middle Issue #1	1961	3
756	2011 / Holiday & Event / Christmas	c11sah7de	2011 Shop at Home - Late Christmas German (WOR 2227)	2011	68
756	2011	c11de3	2011 Large German / Austrian July - December (465.1473-DE/A)	2011	152
756	2011 / Educational & Dacta	c11dedac	2011 Large German Dacta - TECHNIK LPE (Unterrichtsmedien & Lernkonzepte)	2011	128
756	2011 / MINDSTORMS / NXT	c11nxt	2011 Medium Mindstorms NXT 2.0	2011	8
345	1970	c70degear	1970 Medium German - Hurra! Zahnräder von Lego	1970	15
352	1977	c77it4	1977 Medium Italian Foldout 67 (98762-I)	1977	13.1
743	2010	c10gr1	2010 Large Greek January - June (458.7999-EL)	2010	97
647	2009	c09gr1	2009 Large Greek January - June (455.2593-EL)	2009	93
756	2011	c11gr1	2011 Large Greek January - June (462.6595-EL)	2011	133
565	2006	c06gr2	2006 Large Greek June - December (449.9803-EL)	2006	93
581	2007	c07gr1	2007 Large Greek January - June (451.2192-EL)	2007	101
581	2007	c07gr2	2007 Large Greek / Ukrainian / Serbian (451.5844-EL/UA/SR)	2007	92
601	2008	c08gr1	2008 Large Greek January - July (453.1913-EL)	2008	80
601	2008	c08gr2	2008 Large Greek June - December (454.2110-EL)	2008	120
368	1993	c93gr	1993 Large Greek (922710-GR)	1993	90
369	1994	c94gr	1994 Large Greek (923321-GR)	1994	103
373	1998	c98gr	1998 Large Greek (926.100-GR)	1998	102
374	1999	c99gr	1999 Large Greek (927.070-GR (Greece))	1999	94
756	2011	c11us	2011 Large US Toys "R" Us (TRU)	2011	87
756	2011	c11ja1	2011 Large Japanese January - June (464.6493-JA)	2011	?
371	1996	c96se	1996 Large Swedish (924.714-S.)	1996	93
375	2000	c00nl	2000 Large Dutch (432.5114-Dutch)	2000	133
581	2007	c07sah1de	2007 Shop at Home - January German (WOR U-4215)	2007	171
565	2006	c06sah4de	2006 Shop at Home - Autumn German (WOR U-3974)	2006	148
368	1993	c93hu1	1993 Large Hungarian (922710-HUN)	1993	?
369	1994 / Holiday & Event / Christmas	c94at3	1994 Large Austrian Christmas Edition (923321-A)	1994	?
581	2007	c07hu2	2007 Large Hungarian (451.2201-HU)	2007	?
743	2010	c10hu1	2010 Large Hungarian January - June (458.7990-HU)	2010	90
756	2011	c11cz1	2011 Large Czech January - May (462.6572-CZ)	2011	?
756	2011	c11no1	2011 Large Norwegian January - June (462.6527-NO/TRU)	2011	?
756	2011	c11hu2	2011 Large Hungarian July - December (465.1474-HU)	2011	?
367	1992	c92hu1	1992 Medium Hungarian (922039-HUN)	1992	?
368	1993	c93at4	1993 Medium Austrian (922712-A)	1993	?
369	1994	c94at4	1994 Medium Austrian (923325-A)	1994	?
743	2010 / DUPLO	c10hudup	2010 Medium Duplo Hungarian (4596575)	2010	?
351	1976 / Minitalia	c76itmi	1976 Medium Italian Minitalia (97806)	1976	?
756	2011	c11uk4	2011 Large UK August - December (4651465 UK)	2011	82
767	2012	c12au1	2012 Large Australian January - June	2012	114
767	2012	c12de1	2012 Large German January - June (600.8848-DE/A)	2012	132
515	2004	c04sah1b	2004 Shop at Home - January - Short Version	2004	?
767	2012	c12sah1de	2012 Shop at Home - January German (WO 2597)	2012	83
366	1991 / DUPLO	c91usdup	1991 Medium Duplo US (832117/832217)	1991	?
767	2012	c12es1	2012 Large Spanish / Portuguese January - July (6009.008-ES/PT)	2012	118
344	1969	c69bedc	1969 Dealer Belgian Nouveautés Salon 1969 (3359-Be)	1969	?
767	2012	c12ee1	2012 Large Estonian January - May (600.9044-ET)	2012	?
756	2011	c11ba1	2011 Large Baltic January - May (462.6585-ET/LV/LT)	2011	93
756	2011	c11fi1	2011 Large Finnish January - June (462.6519-FI)	2011	?
767	2012	c12uk1	2012 Large UK January - June (6009012 UK)	2012	87
767	2012	c12sah1	2012 Shop at Home - January (WOR 2829)	2012	97
767	2012	c12be1	2012 Large Belgian January - June (600.9000-NL/B)	2012	118
367	1992	m92ca	1992 Mini Canadian (104118-CA)	1992	4.6
767	2012 / Educational & Dacta	c12usdac	2012 Large US Education (Hands-On Science, Technology, Engineering, and Math)	2012	232
767	2012	c12nl1	2012 Large Dutch January - June (600.8996-NL)	2012	132
767	2012	c12be2	2012 Large Belgian January - June (600.8999-FR/B)	2012	118
756	2011 / DUPLO	c11dupnl	2011 Small Duplo Dutch (25049720-NL)	2011	19
352	1977 / Technic	c77cht1	1977 Large Technic Swiss 18.5cm x 18.5cm with parchment inlays (98815-CH)	1977	?
767	2012	c12hu1	2012 Large Hungarian January - June (600.9033-HU)	2012	120
767	2012	c12pl1	2012 Large Polish January - May (600.9023-PL)	2012	?
515	2004	c04hu2	2004 Large Hungarian January - May, Version 2 (424.4315-HU)	2004	57
756	2011	c11pl2	2011 Large Polish July - December (465.1468-PL)	2011	?
367	1992 / Holiday & Event / Christmas	c92pl2	1992 Large Polish Christmas Edition (922038-PL)	1992	?
364	1989	c89os3	1989 Medium Overseas (109993-OS (PL/H/SU/CS/D))	1989	?
362	1987	c87os3	1987 Medium Overseas (152593/152693-OS (PL/H/D))	1987	?
